Ticket Nr.,Ticket type,Mandant,ticket_creator=3 // response=1,Ticket text,Ticket state,META Data
2019022663000160,Anmeldung / Aktivierung,DIHK,1,Guten Tag Heinz Schmid-Palzer Ich habe Ihr Passwort zurücksetzen lassen. Sie sollten dazu eine Mail mit einem Link erhalten. Freundliche Grüße Sabrina Hayoz Ihr Support-Team im Auftrag der DIHK-Bildungs-GmbH Sie können auf diese E-Mail antworten um weitere Informationen oder einen Screenshot des Problems zu übermitteln. Bitte verändern Sie dabei und beim Antworten auf E-Mails von uns nicht den Betreff.  26.02.2019 15:30 - xxx@xxx.xx schrieb: Falls Sie ein Problem mit der Anmeldung oder dem Aktivierungscode haben beschreiben Sie bitte die Fehlermeldung und geben Sie Ihren Aktivierungscode an. Wie kann ich mein Passwort zuücksetzen da ich es vergessen habe und somit mit dem Mac nicht anmelden kann.,closed successful,User account exists: Yes | | App: IHK-LernenMobil v5.4.2 | Jailbroken: No | Model: iPad | Platform: iPad67 | System Name: iOS | System Version: 12.1.4 | First install: 2016-02-28 19:00:53 MEZ | Application starts: 1 | Unique Device : e32109e61354e740f55317ac1605e000 | UI Type: Extended | 
2019022663000140,Fehler in der App,SVBA,1,  Wir haben Ihre Support-Anfrage erhalten besten Dank. Damit wir das Problem besser eingrenzen können bitten wir Sie um Ihre Mithilfe. Wann tritt der Fehler auf? Ist dies ein neues Problem seit kurzem oder schon länger. Falls Sie kürzlich die App aktualisiert haben gibt es den Fehler erst seit der neuen Version? Können Sie das Problem mit einer bestimmten Stelle im ebook in Verbindung bringen? Oder erfolgt das Problem bei allen Inhalten gleich? Falls es mit dem Speichern der Inhalte zusammenhängt geschieht dies für alle Inhalte oder nur diejenigen welche Sie als letztes bearbeitet haben. Bitte versuchen Sie die obigen Fragen möglichst genau zu beantworten und verfahren Sie wie folgt: - Dokumentieren Sie bitte das Problem indem Sie Bildschirm-Fotos erstellen die den Zustand vor und nach dem Problem zeigen. - Notieren Sie die Zeit wann Sie jeweils die Screenshots erstellt haben. - Senden Sie danach bitte noch einmal eine neue Supportanfrage so erhalten wir eine neue Protokoll-Datei. Sie können im Text auf diese Ticket-Nummer verweisen indem Sie einfach die Nummer hineinkopieren - Sie erhalten danach eine Bestätigungsmeldung - Antworten Sie nun auf diese Meldung und senden uns bitte die zuvor erstellten Screenshots jeweils mit der Angabe um welche Zeit Sie diese erstellt haben. So können wir versuchen das Problem zu analysieren und Ihnen eine Lösung zu bieten. Besten Dank. Freundliche Grüsse Sabrina Hayoz ionesoft GmbH 2nd Level Support  Sie können auf diese E-Mail antworten um weitere Informationen oder einen Screenshot des Problems zu übermitteln. Bitte verändern Sie dabei und beim Antworten auf E-Mails von uns nicht den Betreff.  26.02.2019 15:06 - xxx@xxx.xx schrieb: Mit einer detaillierten Fehlerbeschreibung helfen Sie uns diese App weiter zu verbessern. 1. Bitte wählen Sie die Art des Fehlers in der Auswahlliste aus und ergänzen Sie den Text in diesem Fenster. 2. Mit Ihrer Anfrage senden Sie eine Logdatei die neben einem Fehlerprotokoll auch Daten über Ihr Gerät enthält. 3. Weitere Informationen wie Screenshots können Sie als Antwort auf das Bestätigungsmail übermitteln. 4. Sollten Sie kein Bestätigungsmail erhalten dann prüfen Sie bitte Ihre Email Adresse und senden gegebenenfalls nochmals eine Support-Anfrage. Bei mir funktioniert die App nicht richtig da ich in meinen BEOK Aufgaben zum teil nicht alles sehe also die App funktioniert nie richto wie sie solte.,closed successful,App: beook 5.5.0 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2018-09-04 13:42:23 MESZ | Last install: 2019-01-22 15:47:01 MEZ | Application starts: 47 | Unique Device : 0385b08528d4f5567125c4b5ea98c31c | 
2019022663000120,Fehler in der App,SVBA,1,  Wir haben Ihre Support-Anfrage erhalten besten Dank. Damit wir das Problem besser eingrenzen können bitten wir Sie um Ihre Mithilfe. Wann tritt der Fehler auf? Ist dies ein neues Problem seit kurzem oder schon länger. Falls Sie kürzlich die App aktualisiert haben gibt es den Fehler erst seit der neuen Version? Können Sie das Problem mit einer bestimmten Stelle im ebook in Verbindung bringen? Oder erfolgt das Problem bei allen Inhalten gleich? Falls es mit dem Speichern der Inhalte zusammenhängt geschieht dies für alle Inhalte oder nur diejenigen welche Sie als letztes bearbeitet haben. Bitte versuchen Sie die obigen Fragen möglichst genau zu beantworten und verfahren Sie wie folgt: - Dokumentieren Sie bitte das Problem indem Sie Bildschirm-Fotos erstellen die den Zustand vor und nach dem Problem zeigen. - Notieren Sie die Zeit wann Sie jeweils die Screenshots erstellt haben. - Senden Sie danach bitte noch einmal eine neue Supportanfrage so erhalten wir eine neue Protokoll-Datei. Sie können im Text auf diese Ticket-Nummer verweisen indem Sie einfach die Nummer hineinkopieren - Sie erhalten danach eine Bestätigungsmeldung - Antworten Sie nun auf diese Meldung und senden uns bitte die zuvor erstellten Screenshots jeweils mit der Angabe um welche Zeit Sie diese erstellt haben. So können wir versuchen das Problem zu analysieren und Ihnen eine Lösung zu bieten. Besten Dank. Freundliche Grüsse Sabrina Hayoz ionesoft GmbH 2nd Level Support  Sie können auf diese E-Mail antworten um weitere Informationen oder einen Screenshot des Problems zu übermitteln. Bitte verändern Sie dabei und beim Antworten auf E-Mails von uns nicht den Betreff.  26.02.2019 14:48 - xxx@xxx.xx schrieb: Ich habe einen Anzeige Fehler bei mehreren Büchern. Mir wird auch duch mehrmaliges aktualisieren keine Informationen bzw. die Azfaben die im Buch sind angezeigt. Ist es möglich das ich dies selber beheben kann? Freundliche Grüsse,closed successful,App: beook 5.5.0 | Model: 2 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2018-08-20 18:45:25 MESZ | Last install: 2019-01-08 14:36:42 MEZ | Application starts: 44 | Unique Device : 6a1fc2d14e4ccfa0ec423b368bfcd819 | 
2019022663000120,Fehler in der App,SVBA,3,Ich habe einen Anzeige Fehler bei mehreren Büchern. Mir wird auch duch mehrmaliges aktualisieren keine Informationen bzw. die Azfaben die im Buch sind angezeigt. Ist es möglich das ich dies selber beheben kann? Freundliche Grüsse,closed successful,App: beook 5.5.0 | Model: 2 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2018-08-20 18:45:25 MESZ | Last install: 2019-01-08 14:36:42 MEZ | Application starts: 44 | Unique Device : 6a1fc2d14e4ccfa0ec423b368bfcd819 | 
2019022663000110,Fehler in der App,SVBA,1,  Wir haben Ihre Support-Anfrage erhalten besten Dank. Damit wir das Problem besser eingrenzen können bitten wir Sie um Ihre Mithilfe. Wann tritt der Fehler auf? Ist dies ein neues Problem seit kurzem oder schon länger. Falls Sie kürzlich die App aktualisiert haben gibt es den Fehler erst seit der neuen Version? Können Sie das Problem mit einer bestimmten Stelle im ebook in Verbindung bringen? Oder erfolgt das Problem bei allen Inhalten gleich? Falls es mit dem Speichern der Inhalte zusammenhängt geschieht dies für alle Inhalte oder nur diejenigen welche Sie als letztes bearbeitet haben. Bitte versuchen Sie die obigen Fragen möglichst genau zu beantworten und verfahren Sie wie folgt: - Dokumentieren Sie bitte das Problem indem Sie Bildschirm-Fotos erstellen die den Zustand vor und nach dem Problem zeigen. - Notieren Sie die Zeit wann Sie jeweils die Screenshots erstellt haben. - Senden Sie danach bitte noch einmal eine neue Supportanfrage so erhalten wir eine neue Protokoll-Datei. Sie können im Text auf diese Ticket-Nummer verweisen indem Sie einfach die Nummer hineinkopieren - Sie erhalten danach eine Bestätigungsmeldung - Antworten Sie nun auf diese Meldung und senden uns bitte die zuvor erstellten Screenshots jeweils mit der Angabe um welche Zeit Sie diese erstellt haben. So können wir versuchen das Problem zu analysieren und Ihnen eine Lösung zu bieten. Besten Dank. Freundliche Grüsse Sabrina Hayoz ionesoft GmbH 2nd Level Support  Sie können auf diese E-Mail antworten um weitere Informationen oder einen Screenshot des Problems zu übermitteln. Bitte verändern Sie dabei und beim Antworten auf E-Mails von uns nicht den Betreff.  26.02.2019 14:48 - xxx@xxx.xx schrieb: Ich habe einen Anzeige Fehler bei mehreren Büchern. Mir wird auch duch mehrmaliges aktualisieren keine Informationen bzw. die Azfaben die im Buch sind angezeigt. Ist es möglich das ich dies selber beheben kann? Freundliche Grüsse,closed successful,App: beook 5.5.0 | Model: 2 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2018-08-20 18:45:25 MESZ | Last install: 2019-01-08 14:36:42 MEZ | Application starts: 44 | Unique Device : 6a1fc2d14e4ccfa0ec423b368bfcd819 | 
2019022663000110,Fehler in der App,SVBA,3,Ich habe einen Anzeige Fehler bei mehreren Büchern. Mir wird auch duch mehrmaliges aktualisieren keine Informationen bzw. die Azfaben die im Buch sind angezeigt. Ist es möglich das ich dies selber beheben kann? Freundliche Grüsse,closed successful,App: beook 5.5.0 | Model: 2 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2018-08-20 18:45:25 MESZ | Last install: 2019-01-08 14:36:42 MEZ | Application starts: 44 | Unique Device : 6a1fc2d14e4ccfa0ec423b368bfcd819 | 
2019022663000100,Anmeldung / Aktivierung,BWZ,3,Guten Tag,open,App: beook 5.5.0 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2018-08-16 20:47:12 MESZ | Last install: 2019-01-16 12:48:27 MEZ | Application starts: 86 | Unique Device : d8730f060de28dd67d3a4b3dafbde172 | 
2019022663000100,Anmeldung / Aktivierung,BWZ,1,Guten Tag Dario Bühler Die App funktioniert komplett offline. Bei der plötzlichen Störung kann daher keine Serverkomponente die Ursache sein. Vielmehr tippe ich auf ein Problem bei Ihrem PC. In der Log-Datei ist kein Fehlverhalten sichtbar. Starten Sie doch am Besten einmal Ihren PC neu und versuchen Sie es danach nochmals. Wenn es immer noch nicht geht dann benötigen wir weitere Informationen. - Dokumentieren Sie bitte das Problem indem Sie Bildschirm-Fotos erstellen die den Zustand vor und nach dem Problem zeigen. - Notieren Sie die Zeit wann Sie jeweils die Screenshots erstellt haben. - Senden Sie danach bitte noch einmal eine neue Supportanfrage so erhalten wir eine neue Protokoll-Datei. Sie können im Text auf diese Ticket-Nummer verweisen indem Sie einfach die Nummer hineinkopieren - Sie erhalten danach eine Bestätigungsmeldung - Antworten Sie nun auf diese Meldung und senden uns bitte die zuvor erstellten Screenshots jeweils mit der Angabe um welche Zeit Sie diese erstellt haben. So können wir versuchen das Problem zu analysieren und Ihnen eine Lösung zu bieten. Besten Dank.   Freundliche Grüsse BWZ Support Berufsbildungszentrum Zofingen 26.02.2019 14:36 - xxx@xxx.xx schrieb: Mit einer detaillierten Fehlerbeschreibung helfen Sie uns diese App weiter zu verbessern. Guten Tag Bei mir Funktioniert das Beook auch nicht wie bei Boschung Nicole. Sie hat vorhin micht euch telefoniert und dank einer erneuten Subbortanfrage Durch Frau Hayoz Die Antwort gefunden. Was st das Problem Bei mir ? Liebe grüsse Dario Bühler,open,App: beook 5.5.0 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2018-08-16 20:47:12 MESZ | Last install: 2019-01-16 12:48:27 MEZ | Application starts: 86 | Unique Device : d8730f060de28dd67d3a4b3dafbde172 | 
2019022663000090,Geräteanzahl überschritten,SVBA,1,  Wir haben alle Ihre Geräte auf dem Lizenzserver ausgetragen. Sie können die App nochmals neu starten dann wird Ihr Gerät automatisch wieder registriert. Bei allfälligen Problemen senden Sie bitte eine neue Support-Anfrage damit wir die Protokoll-Datei prüfen können. Anderernfalls gehen wir davon aus dass sich Ihr Problem gelöst hat und schliessen das Ticket. Freundliche Grüsse Sabrina Hayoz ionesoft GmbH 2nd Level Support  Sie können auf diese E-Mail antworten um weitere Informationen oder einen Screenshot des Problems zu übermitteln. Bitte verändern Sie dabei und beim Antworten auf E-Mails von uns nicht den Betreff.  26.02.2019 14:19 - xxx@xxx.xx schrieb: Geräteanzahl wurde überrschritten ohne dass ein anderes Gerät verwendet wird.,closed successful,App: beook 5.5.0 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2019-02-26 14:09:05 MEZ | Last install: | Application starts: 2 | Unique Device : fb186559fece5ee04949f5929b841bcb | 
2019022663000090,Geräteanzahl überschritten,SVBA,3,Geräteanzahl wurde überrschritten ohne dass ein anderes Gerät verwendet wird.,closed successful,App: beook 5.5.0 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2019-02-26 14:09:05 MEZ | Last install: | Application starts: 2 | Unique Device : fb186559fece5ee04949f5929b841bcb | 
2019022663000080,Anmeldung / Aktivierung,BWZ,3,Guten Tag Bei mir funktioniert das Beook tiptop. Ich schreibe im Auftrag von Nicole Boschung.,closed successful,App: beook 5.4.1 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2018-08-18 16:07:37 MESZ | Last install: | Application starts: 142 | Unique Device : 27ba8036d0d79a20416f741cef8279a1 | 
2019022663000080,Anmeldung / Aktivierung,BWZ,1,Guten Tag joana alabor Vielen Dank für die Support-Anfrage. Ich konnte nun Nicole bereits antworten. Freundliche Grüsse Sabrina Hayoz ionesoft GmbH 26.02.2019 13:54 - xxx@xxx.xx schrieb: Mit einer detaillierten Fehlerbeschreibung helfen Sie uns diese App weiter zu verbessern. Guten Tag Bei mir funktioniert das Beook tiptop. Ich schreibe im Auftrag von Nicole Boschung. Freundliche Grüsse Joana Alabor,closed successful,App: beook 5.4.1 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2018-08-18 16:07:37 MESZ | Last install: | Application starts: 142 | Unique Device : 27ba8036d0d79a20416f741cef8279a1 | 
2019022663000070,Anmeldung / Aktivierung,BWZ,3,Ich kann in meinem beook keine Lehrmittel ehr besichtigen. Bei meinen mitschühlern funktiorniert es ausser bei Dario auch nicht. So mit kann ich mich nicht mehr informieren und nicht vollständig in der Klasse mitarbeiten habe auch keinen aktivierungscood enthalten was muss und kann ich tun ? Ich habe vorhin auch direkt bei euch angerufen. und man hat mich gbitet erneut eine subbrotanfrage zu machen. Liebe grüsse Boschung Nicole,closed successful,App: beook 5.4.2 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2019-02-19 13:17:29 MEZ | Last install: | Application starts: 7 | Unique Device : dab7c99844d8cfb93e163f446b4dcafa | 
2019022663000070,Anmeldung / Aktivierung,BWZ,1,Guten Tag Nicole Boschung Ihre Bücher sind auf folgenden Benutzer eingelöst: [1]xxx@xxx.xx Sie müssten sich also mit diesem Benutzer in der App anmelden und nicht mit\xxx@xxx.xx damit Sie wieder zu Ihren Büchern gelangen. Ausserdem wäre noch ein Update der App auf die Version 5.5.0 möglich. Freundliche Grüsse Sabrina Hayoz ionesoft GmbH 26.02.2019 13:54 - xxx@xxx.xx schrieb: Guten Tag Ich kann in meinem beook keine Lehrmittel ehr besichtigen. Bei meinen mitschühlern funktiorniert es ausser bei Dario auch nicht. So mit kann ich mich nicht mehr informieren und nicht vollständig in der Klasse mitarbeiten habe auch keinen aktivierungscood enthalten was muss und kann ich tun ? Ich habe vorhin auch direkt  bei euch angerufen. und man hat mich gbitet erneut eine subbrotanfrage zu machen. Liebe grüsse Boschung Nicole   Meine Mitschülerin schreibt auch wie besprochen eine subbrot anfrage bei ihr geht es. Sie heisst Joana Alabor [1] https://license.ioneaccess.ch/hd/#,closed successful,App: beook 5.4.2 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2019-02-19 13:17:29 MEZ | Last install: | Application starts: 7 | Unique Device : dab7c99844d8cfb93e163f446b4dcafa | 
2019022563000080,Fehler in der App,hep,3," leider kann ich die integrierten Videos der App Injektionen auf meinem Endgerät Laptop nicht abspielen. Das Programm meldet folgende Fehlermeldung: \""no compatible source was found for this video\"". Ich habe es sowohl mit Java als auch mit Adobe flash ausprobiert. Über Ihre Hilfe und einen Lösungsweg freue ich mich. Mit freundlichen Grüßen ",closed successful,App: eLehrmittel 5.4.6 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2019-02-21 20:54:43 MEZ | Last install: | Application starts: 4 | Unique Device : 2a2bd19a82664ad7d7a8272ab6f92ff9 | 
2019022563000080,Fehler in der App,hep,1," Vielen Dank für Ihre Support-Anfrage. Bitte klicken Sie oben links auf das Haussymbol Portal dann rechts auf das \""Zahnrädchen-Symbol\"" Einstellungen. Dort können Sie \""Anzeige und Navigation\"" anwählen und bei \""Navigation\"" können Sie \""Videos mit externem Programm öffnen\"" anklicken. So sollten die Videos wieder funktionieren. Bitte geben Sie uns doch kurz Bescheid ob es geklappt hat. Besten Dank und freundliche Grüsse hep Support Ihr hep Support Team ___________________  hep verlag ag Gutenbergstrasse 31 Postfach 3001 Bern T 031 310 29 29 [1]www.hep-verlag.ch 25.02.2019 22:17 - xxx@xxx.xx schrieb: Sehr geehrte Damen und Herren leider kann ich die integrierten Videos der App Injektionen auf meinem Endgerät Laptop nicht abspielen. Das Programm meldet folgende Fehlermeldung: \""no compatible source was found for this video\"". Ich habe es sowohl mit Java als auch mit Adobe flash ausprobiert. Über Ihre Hilfe und einen Lösungsweg freue ich mich. Mit freundlichen Grüßen Lisa Paul [1] http://www.hep-verlag.ch/ ",closed successful,App: eLehrmittel 5.4.6 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2019-02-21 20:54:43 MEZ | Last install: | Application starts: 4 | Unique Device : 2a2bd19a82664ad7d7a8272ab6f92ff9 | 
