ticket,type,client,issuer,inquiry,state,meta,answer
2019012363000030,Geräteanzahl überschritten,DIHK,3,ich würde mich sehr freuen wenn sie dieses gerät iphone x auf dem system löschen könnten damit ich die lizenz auf meinem tablet nutzen kann. sie können auch wenn möglich beide geräte löschen und ich trag sie neu ein das wäre auch kein problem. danke im voraus. mit freundlichen grüßen,closed successful,User account exists: Yes | | App: IHK-LernenMobil v5.4.2 | Jailbroken: No | Model: iPhone | Platform: iPhone112 | System Name: iOS | System Version: 12.1.2 | First install: 2019-01-14 16:20:50 MEZ | Application starts: 0 | Unique Device : 5e99b82c58937ed631a15e6fa8330c23 | UI Type: Simple ? | ,"Gerät entfernt, neu starten"
2019012263000120,Anmeldung / Aktivierung,DIHK,3,kann mich mit meinem konto nicht anmelden,closed successful,App: IHK lernen mobil 5.2.0 | Model: 4 cores | Platform: x86 | System Name: Windows 7 | System Version: 6.1 | First install: 2019-01-22 15:30:03 MEZ | Last install: | Application starts: 6 | Unique Device : 848c0ee56064f0957e3dd422c2832e30 | ,Falscher Benutzername
2019012163000120,Geräteanzahl überschritten,hep,3,da ich mir nicht mehr sicher bin auf welchen geräten ich angemeldet bin wäre es gut wenn sie mich von allen abmelden könnten somit kann ich sicherstellen dass ich nur auf den gewollten geräte angemeldet bin. vielen dank für ihre hilfe und freundliche grüsse,closed_max_devices,User account exists: Yes | | App: eLehrmittel v5.4.0 | Jailbroken: No | Model: iPad | Platform: iPad75 | System Name: iOS | System Version: 12.1.1 | First install: 2019-01-11 21:02:17 MEZ | Application starts: 0 | Unique Device : 92c214869b938a653acaecf0af742025 | UI Type: Extended | ,"Floating Lizenz, Geräte entfernt, Konfiguration"
2019011763000010,Anmeldung / Aktivierung,AGVS,3,können sie bitte meine lizenz auf diesem gerät löschen? mit freundlichen grüssen,closed successful,App: beook 5.4.8 | Model: 4 cores | Platform: x86 | System Name: Windows 8.1 | System Version: 6.3 | First install: 2018-12-06 09:52:54 MEZ | Last install: | Application starts: 5 | Unique Device : 8a93fecdab934fd08434c4c28e9cafa4 | ,"Gerät entfernt, neu starten"
2019011663000120,Geräteanzahl überschritten,BEOOK,3,ich habe 2016 im august die lehre als bäckerin/konditorin begonnen und musste sie im juli 2017 abbrechen da ich keinen lehrbetrieb mehr hatte. 2016 habe ich mich auf meinem tablett in der beook app angemeldet. im august 2018 habe ich die lehre jdeoch wieder begonnen und wollte mich heute auf meinem laptop microsoft einloggen jedoch meldet mir das system das die geräteanzahl überschritten sei mein lehrer jedoch sagte das man 2 aktivierungscodes zur verfügung habe. jetzt wollte ich mich erkundigen ob mein code abgelaufen ist oder ob der nicht erneuert wurde. die unterlagen habe ich 2016 bestellt und jetzt logischerweise nicht noch einmal bestellt. ich hoffe auf eine baldige rückmeldung und wünschen ihnen einen schönen tag,closed successful,App: beook 5.5.0 | Model: 4 cores | Platform: x86 | System Name: Windows 8.1 | System Version: 6.3 | First install: 2019-01-16 14:28:15 MEZ | Last install: | Application starts: 1 | Unique Device : da85a7a5ae7dded585e7396f31ed7a6f | ,"Gerät entfernt, neu starten"
2019011663000070,Fehler in der App,AGVS,3,bei mobilen apple geräten kann man bei verschiedenen leistungszielen z.b. 1.3.07 am p usw. unter punkt 5 das merke ich mir die unteren links z.b. 6 zusatzinformationen ebenfalls entfernen da alles rot markiert ist. bei android geräten oder windows geräten tritt dieses problem nicht auf. ebenfalls haben alle instruktoren in unserer sektion das gleiche problem.,closed successful,User account exists: Yes | | App: beook v5.5.1 | Jailbroken: No | Model: iPad | Platform: iPad54 | System Name: iOS | System Version: 12.1.1 | First install: 2017-12-09 20:19:05 MEZ | Application starts: 32 | Unique Device : e24f3db82000aaa56b31d3387b9ab4f2 | UI Type: Extended | ,"Danke für Hinweis, nächste Version behebt den Fehler"
2019011563000070,Geräteanzahl überschritten,SVBA,3,ich habe nicht vollen zugriff auf die ebook’s was ich eigentlich haben sollte. ich habe anscheinend die geräte anzahl überschritten aber dem ist nicht so! ich konnte plötzlich nach einem uptade nicht mehr auf alles zugreifen.,closed successful,App: beook 5.5.0 | Model: 4 cores | Platform: x86_64 | System Name: Mac OS X | System Version: 10.13.2 | First install: 2018-11-13 19:12:21 MEZ | Last install: 2019-01-08 08:46:52 MEZ | Application starts: 35 | Unique Device : b14a1bd21667641c3c355c8f4d718a05 | ,"Gerät entfernt, neu starten"
2019011563000060,Fehler in der App,SVBA,3,ich kann seit dem letzten update nicht mehr in die bilder zeichnen ich hatte das schon mehrmahl aber durch ein beook oder windows update ist es immer wieder gegangen. aber es ist beides aktualisiert und jetzt geht es nicht mehr,closed_waiting_for_reply,App: beook 5.5.0 | Model: 4 cores | Platform: x86 | System Name: Windows 8.1 | System Version: 6.3 | First install: 2017-08-22 20:22:31 MESZ | Last install: 2019-01-08 15:06:11 MEZ | Application starts: 94 | Unique Device : 00c790fa203d8c4fdaf59e0aab5a901a | ,Fehlerbericht senden
2019011563000030,Anmeldung / Aktivierung,SVBA,3,benutzernamen und passwwort vergessen,closed successful,App: beook 5.3.1 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2019-01-15 11:01:08 MEZ | Last install: | Application starts: 2 | Unique Device : 95edba4012ba61657a5160e8befb360a | ,Passwort zurücksetzen ausgelöst
2019011463000100,Fehler in der App,DIGINALE,3,anmeldung zu webinaren ist nicht möglich. app bleibt hängen und lässt keine möglichkeit zur auswahl eines termins. fehler tritt bei mehreren webinaren auf.,closed_waiting_for_reply,User account exists: Yes | | App: DIHK-diginale v1.2.5 | Jailbroken: No | Model: iPhone | Platform: iPhone104 | System Name: iOS | System Version: 12.1 | First install: 2018-12-17 11:22:48 MEZ | Application starts: 0 | Unique Device : 9f328ccb436814f01fe5e6b63947bc47 | UI Type: Simple ? | ,Fehlerbericht senden
2019011463000060,Anmeldung / Aktivierung,Swissmem,3,grüezi aufgrund eines fehlers im e-book normen-auszug 2018 kann ich nicht weiter bis kapitel 2 was soll ich tun freundliche grüsse,closed_waiting_for_reply,App: Swissmem eBOOK 5.4.6 | Model: 8 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2018-08-27 11:09:11 MESZ | Last install: 2018-12-10 14:59:43 MEZ | Application starts: 31 | Unique Device : a4ba4f2680cac5ab18916036a024fffc | ,RICHM: Anleitung Anmeldung
2019011363000100,Geräteanzahl überschritten,BEOOK,3,bei 3 büchern steht gräteanzahl überschritten. bitte um aufhebung. danke,closed successful,App: beook 5.5.0 | Model: 8 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2019-01-13 22:52:27 MEZ | Last install: | Application starts: 1 | Unique Device : 5521aa63a9dfebd31ae346903d114bfa | ,"Gerät entfernt, neu starten"
2019011363000020,Geräteanzahl überschritten,DIHK,3,bitte allen angemeldeten geräten die lizenz entfernen außer von meinem smartphone samsung galaxy s8.,closed_max_devices,App: IHK lernen mobil 5.2.0 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2019-01-13 13:29:45 MEZ | Last install: | Application starts: 3 | Unique Device : 95e46be405c25b9622523c3d3fe2523c | ,"Gerät entfernt, neu starten"
2019011363000010,Geräteanzahl überschritten,BEOOK,3,"auf meinem neuen notebook konnte nur noch ein ebook geladen werden bei allen anderen kommt die meldung \""geräteanzahl überschritten\"". die ebooks auf dem alten gerät habe ich bereits gelöscht.",closed_max_devices,App: beook 5.5.0 | Model: 12 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2019-01-12 13:42:59 MEZ | Last install: 2019-01-12 13:45:16 MEZ | Application starts: 4 | Unique Device : da73fce0850d766d0b10f678d2fbc7cb | ,"Gerät entfernt, neu starten"
2019011263000010,Anmeldung / Aktivierung,BEOOK,3,sie haben mir die lizenzen und den aktivierungscode zurückgesetzt. nun habe ich mich erfolglos anmelden können. mein aktuelles problem ist dass ich mich weder bei beeok noch bei richemont anmelden kann. nun bitte ich sie beide accounts total zu entfernen löschen damit ich mich nur mit einer e-mail adresse registrieren kann. da ich zwei verschiedene accounts habe wird auch die folgende cloud-funktion nich frei gegeben. darum bitte ich sie alles so auf zusetzten damit ich mich neu registrieren kann. ich möchte mich nur mit einer adresse anmelden und zwar „xxx@xxx.xx“. ich will so das „beook und richemont“ mit einer adresse nutzten. ich bitte sie um eine schnelle lösung da ich diese app nächste woche schon brauche. vielen dank für ihre bemühungen. freundliche grüsse,closed successful,User account exists: Yes | | App: beook v5.5.1 | Jailbroken: No | Model: iPad | Platform: iPad73 | System Name: iOS | System Version: 11.4.1 | First install: 2018-09-08 11:07:25 MESZ | Application starts: 3 | Unique Device : 27b8fd4f2bdcdfb4af835351f00eb8af | UI Type: Extended | ,RICHM: Anmeldeprobleme - Reihenfolge
2019011163000050,Fehler in der App,BEOOK,3,ich konnte beook nicht mehr öffnen und habe es deinstaliert und kann die app nicht mehr herunter laden,closed_app_misuse,App: beook 5.5.0 | Model: 8 cores | Platform: aarch64 | System Name: Linux | System Version: 4.4.111-14902807-QB20910855 | First install: 2019-01-08 11:49:42 MEZ | Last install: 2019-01-08 11:49:42 MEZ | Application starts: 6 | Unique Device : caa271bad9bce0131286273a7d7f715d | ,RICHM: Anleitung Anmeldung
2019011163000010,Anmeldung / Aktivierung,SFF,3,in der schule wurde mein pc neu aufgesetzt und dann allem anschein nach mein beook gelöscht. das beook konnte nun wieder installiert werden nur eine anmeldung über den anbieter sff finde ich nicht mehr. habe mich über richemont angemeldet da ich von denen auch einen zugang habe. nur finde ich nun meine daten/markierungen/arbeitsblätter und far-lösungen nicht mehr. meine lizenz wurde auf floating gesetzt somit sollte ich mich anmelden können. dies problem tritt auf jedem client auf bei dem ich arbeite. besten dank für ihre hilfe und freundliche grüsse hermann furrer,closed_app_misuse,App: beook 5.5.0 | Model: 4 cores | Platform: x86 | System Name: Windows 7 | System Version: 6.1 | First install: 2018-11-08 15:42:03 MEZ | Last install: 2019-01-07 11:03:04 MEZ | Application starts: 16 | Unique Device : 075f6993734f421d232fa81677f3641b | ,RICHM: Anleitung Anmeldung
2019010963000180,Fehler in der App,Swissmem,3,guten tag im mettalworks die kapitel 2 kommt kein bilder freundliche grusse,closed_waiting_for_reply,App: Swissmem eBOOK 5.4.6 | Model: 2 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2018-08-29 16:10:35 MESZ | Last install: 2018-10-24 10:57:12 MESZ | Application starts: 30 | Unique Device : 64942914b3ba818eaf8851ba5197eeef | ,RICHM: Anleitung Anmeldung
2019010863000010,Anmeldung / Aktivierung,ELMZ,3,leider kann ich mein beook buch landschaftsgärtnerin efz 2.-3. lehrjahr nicht mehr reaktivieren....ich war bei reto pola in wetzikon in der berufsschule zur landschaftsgärtnerin efz und es wurde mir mehrfach versichert dass trotzdem ich die berufslehre abbrach meine lehrmittel als ebooks auf dieser app behalten kann. jedoch meldet die app nur dass mein code ungültig sei....könne sie mir da helfen? ich mag die beook app sehr und liebe es dadurch unterwegs nachschlagen weiterbilden und einfach aus interesse am grünen beruf darin bereits gelerntes repetieren können ohne immerzu die schweren ordner schleppen müssen... ich würde mich sehr über ihre hilfe freuen. mit freundlichen grüssen,closed successful,App: beook 5.5.0 | Model: 4 cores | Platform: armv7l | System Name: Linux | System Version: 3.10.49-12258557 | First install: 2018-12-22 04:59:45 MEZ | Last install: 2018-12-22 04:59:45 MEZ | Application starts: 8 | Unique Device : f7933470f90a752d3fd46eba7c44ef8d | ,RICHM: Anleitung Anmeldung
2019010763000010,Geräteanzahl überschritten,BEOOK,3,ich kann meine ebooks nicht mehr aktivieren weil die geräteanzahl überschritten ist. jedoch musste ich aus technischen probleme mein laptop mehrmals neu aufsetzen. so habe ich das ebook mehrmals neu installieren müssen aber es war immer das selbe gerät.,closed_max_devices,App: beook 5.5.0 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2019-01-06 22:12:38 MEZ | Last install: | Application starts: 8 | Unique Device : 02e0b3182d82b74d8432994d5fc2ced6 | ,"Gerät entfernt, neu starten"
2019010363000040,Geräteanzahl überschritten,BEOOK,3,da mein laptop in der reperatur ist und zurückgesetzt wird benötige ich bitte eine neue aufschaltung für meinen leihcomputer. ich bedanke mich und wünsche euch allen ein frohes neues jahr und einen schönen abend.,closed successful,App: beook 5.5.0 | Model: 8 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2019-01-03 17:22:37 MEZ | Last install: | Application starts: 1 | Unique Device : 8505eeaeaca8fe338de1d8083f83004f | ,"Gerät entfernt, neu starten"
2018122863000010,Geräteanzahl überschritten,SVBA,3,ich habe di geräte zahl überschritten.,closed_max_devices,App: beook 5.4.8 | Model: 8 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2018-10-16 20:32:44 MESZ | Last install: 2018-11-14 07:16:45 MEZ | Application starts: 21 | Unique Device : 8e40bf9d2ddfc27746ceaffb203e337f | ,"Gerät entfernt, neu starten"
2018122763000030,Geräteanzahl überschritten,SVBA,3," ich musste meinen home-pc neu aufsetzen. seitdem kommt die meldung \""geräteanzahl überschritten\"". können sie bitte die geräte zurücksetzen. vielen dank freundliche grüsse ",closed_max_devices,App: beook 5.5.0 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2018-12-27 16:30:15 MEZ | Last install: | Application starts: 1 | Unique Device : 996eff308dff0d1e49138214d2b50a2e | ,"Gerät entfernt, neu starten"
2018122763000020,Fehler in der App,DIHK,3," derzeit kann ich leider nur einen teil der textbände einsehen da diese zum teil doppelt auftauchen. dies ist im ordner \""geprüfte industriemeister handslungsspezifische qualifikationen\"" ersichtlich. einzig die bereich betriebliches kostenwesen sowie personalführung können bearbeitet werden. für ihre unterstützung wäre ich sehr dankbar! mit freundlichen grüßen markus zerndl ",closed_waiting_for_reply,App: IHK lernen mobil 5.2.0 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2018-12-27 14:28:18 MEZ | Last install: | Application starts: 3 | Unique Device : f9955ec6dc2a0f8d99f69160c12eafda | ,RICHM: Anleitung Anmeldung
2018122263000040,Geräteanzahl überschritten,BEOOK,3,ich habe jetzt den aktivierungscode eingegeben kann aber nur 2 ebooks freischalten mms und motor. bei den anderen kommt : geräteanzahl überschritten. da mein vorheriger laptop kaputt ist kann ich mich dort aber nicht abmelden,closed_max_devices,App: beook 5.5.0 | Model: 4 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2018-12-22 14:37:28 GMT | Last install: | Application starts: 1 | Unique Device : caf8443ae7a95ce3c878d3551ff4af9e | ,"Gerät entfernt, neu starten"
2018122263000030,Fehler in der App,FOMA,3,auch hier sind inhalte verloren gegangen kapitel 4.1.3 atombau und periodensystem hier sind die inhalte in den tabelle verloren gegangen! merci für die analyse,closed_waiting_for_reply,App: beook 5.5.0 | Model: 8 cores | Platform: x86 | System Name: Windows 10 | System Version: 10.0 | First install: 2018-08-25 13:02:16 MESZ | Last install: 2018-12-22 08:12:18 MEZ | Application starts: 35 | Unique Device : 2e95a008b2aa5c6cd0d8fc07a6851bd2 | ,"beook: RCP neu installieren, abmelden"
